id,dataSetName,displayName,commonName,System Name,Epoch,constellationName,mass,notes,source,catalogIdList,simbadId,Gaia DR2,radius,ra,declination,pmra,pmdec,distance,radialVelocity,spectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,age,metallicity,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,numExoplanets
62a8576f-f401-4aa9-832b-7b93f8bd7335, 30 ly, BD+44 2051 A, , BD+44 2051, 2016, , 0.0, ..., no source identified, GJ 412 A|HIP 54211, BD+44 2051, , 0.0, 166.3420597, 43.53094856, -4406.469179, 0.03108808, 15.99901122, 68.578, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
52017be1-1b3b-4bd4-9330-d2db4bf7febe, 30 ly, GJ 644 A, V1054 Oph, HD 152751, 2016, , 0.0, Hipparcos parallax 161.41 pm 5.64 mas 2007A&A...474..653V, no source identified, GJ 644 A|HD 152751 A|HIP 82817, GJ 644 A, , 0.0, 253.8662122, -8.340325829, -813.0375058, 0.06271196, 21.18650948, 0.0, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
63c54058-0fe7-4347-b3e8-93b7dd207294, 30 ly, Wolf 1069, , Wolf 1069, 2016, , 0.0, ..., no source identified, GJ 1253|, Wolf 1069, , 0.0, 306.5243173, 58.57537972, 261.0376475, 0.032296695, 31.23279539, -60.047, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
93de98cb-f73b-4941-a517-f9fb32b647e8, 30 ly, L 471-42, , L 471-42, 2016, Centaurus, 0.0, none~ ..., Simbad|GaiaDr2, GEN# +9.86471042| GJ 3737| L 471-42| LHS 337| LTT 4818| [RHG95] 1986| PM 12362-3805| 2MASS J12384914-3822527| Gaia DR2 6153483658836320384| WISEA J123848.50-382307.4| UCAC4 259-059593| PM J12388-3822| NLTT 31382| LFT 932| |, @1974087, Gaia DR2 6153483658836320384, 0.0, 189.7008054, -38.38740912, -665.1636498, 0.032372553, 21.73534979, 28.026, M4, 3269.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
e85c3169-bba7-4008-9861-94efc5ec2ab0, 30 ly, HD 225213, , HD 225213, 2016, , 0.0, ..., no source identified, GJ 1|HD 225213|HIP 439, HD 225213, , 0.0, 1.383284152, -37.36774403, 5633.438088, 0.026583562, 14.17662986, 25.534, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
1d03a117-b193-4781-85a0-d14c3bae5a26, 30 ly, * bet Hyi, , bet Hyi, 2016, Hydrus, 0.0, none~ Subgiant, Simbad|GaiaDr2, PLX 69| * bet Hyi| CD-77 15| CPC 21.3 43| CPD-77 16| CSV 100028| Ci 20 31| FAUST 12| FK5 11| GC 503| GCRV 232| GEN# +1.00002151| GJ 19| HD 2151| HIC 2021| HIP 2021| HR 98| IRAS 00235-7731| JP11 381| LFT 43| LHS 6| LPM 22| LTT 226| N30 76| NLTT 1346| NSV 161| PM 00232-7732| PPM 366918| SAO 255670| SKY# 715| SPOCS 20| SV* ZI 21| TD1 212| UBV 309| UBV M 7368| Zkh 9| uvby98 100002151| PLX 69.00| TYC 9350-1626-1| 2MASS J00254416-7715157| WEB 376| Gaia DR2 4683897617108299136| HD 2151| HIP 2021, @3274779, Gaia DR2 4683897617108299136, 0.0, 6.482504988, -77.25279547, 2218.984548, 0.3665861, 24.39436611, 23.085, G2, 5789.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
52cc12c9-b1c4-4082-bf17-2c6157887c18, 30 ly, LAWD 26, , LAWD 26, 2016, Volans, 0.0, none~ ..., Simbad|GaiaDr2, PLX 1882| BPM 4729| CSI-67-07528| EGGR 56| GEN# +6.00204729| GEN# +9.86097012| GJ 293| GSC 09180-02245| L 97-12| LAWD 26| LFT 555| LHS 34| LPM 274| LTT 2981| PM 07528-6738| UBV 7660| USNO-B1.0 0222-00190851| WD 0752-67| WD 0752-676| WG 11| Zkh 114| uvby98 986097012| 2MASS J07530814-6747314| PLX 1882.00| Gaia DR2 5273943488410008832| NLTT 18638| |, @3103935, Gaia DR2 5273943488410008832, 0.0, 118.3011845, -67.79867245, 1467.123387, 0.01406614, 26.64749659, 0.0, DA, 7890.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
b3a37177-3f26-4cd5-9300-4a0adc51ce5c, 30 ly, G 130-4, , G 130-4, 2016, Andromed, 0.0, none~ ..., Simbad|GaiaDR2, LSPM J2343+3632| NLTT 57748| CSI+36-23406| G 190-43| G 130-4| G 171-12| GEN# +9.80130004| GJ 1289| LHS 4003| UBV M 53771| USNO 100| USNO 686| Zkh 354| [RHG95] 3748| 2MASS J23430628+3632132| USNO-B1.0 1265-00549220| PLX 5741.21| WISEA J234307.14+363211.5| PM J23431+3632| GALEX 6372217670673108177| Gaia DR2 2879455480941956736| Karmn J23431+365| |, @1543463, Gaia DR2 2879455480941956736, 0.0, 355.7815092, 36.53631038, 941.8406663, 0.05652775, 27.27894604, -2.597, M4, 3305.0, true, 3.01688, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
c6e93b18-a71c-48f5-93be-233b161734f5, 30 ly, BD+19 5116, , , J2000, Pegasus, 0.0, none, Simbad|GaiaDr2, PLX 5694|ASCC 911566|USNO-B1.0 1099-00597904|1AXG J233153+1956|2E 4733|AAVSO 2326+19|BD+19 5116|G 68-24|G 129-19|G 128-71|GCRV 14752|GSC 01723-00023|HIC 116132|HIP 116132|JP11 59|JP11 58|LFT 1799|LHS 3965|LTT 16919|MCC 80|NLTT 57135|PM 23293+1940|RBS 2018|UBV M 991|VVO 423|Zkh 349|[FS2003] 1198|[GKL99] 448|[GKL99] 449|[HFE83] 1547|[RHG95] 3705|1E 2329.3+1939|1ES 2329+19.6|1RXS J233152.6+195735|1SWASP J233152.17+195614.2|2E 2329.3+1939|RX J2331.8+1957|RX J2331.8+1956|[WXD99] J233151.98+195648.0|WDS J23317+1956AB|EUVE J2331+19.9|2EUVE J2331+19.9|2RE J2331+195|2RE J233151+195614|GJ 896|RE J2331+195|RE J233152+195618|** WIR 1|AKARI-IRC-V1 J2331524+195613|IRAS 23293+1939|CCDM J23319+1956AB|PM J23318+1956|PMSC 23268+1923|WEB 20530|HIDDEN NAME V* EQ Peg|V* EQ Peg|GEN# +0.01905116, @1473023, , 0.0, 352.96741, 19.93726, -4.13198, -28.70402, 20.1468, 1.5, M4+M5, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
cd69ab9c-ffbd-4a54-ae70-2ef3a6d25abd, 30 ly, Gaia DR2 1828594150330084608, , , J2000, Sagitta, 0.0, none, GaiaDR2, 2MASS 20151189+2030101|, , , 0.0, 303.7995, 20.5027, -29.98076, 4.30594, 29.19899, 0.0, M, 0.0, true, 2.11623, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
3c5ca2e6-e1c0-4832-b4a3-6bf79f789bec, 30 ly, HD 36395, , HD 36395, 2016, Orion, 0.0, none~ ..., Simbad|GaiaDr2, 8pc 175.72| PLX 1255| 1RXS J053127.0-034013| BD-03 1123| CCDM J05314-0341A| CSI-03 1123 1| CSV 6182| Ci 20 334| DO 1150| G 99-15| GC 6836| GCRV 3349| GEN# +1.00036395| GJ 205| GSC 04770-00574| HD 36395| HIC 25878| HIP 25878| IDS 05264-0341 A| IRAS 05289-0342| JP11 1127| LFT 416| LHS 30| LPM 216| LTT 2293| MCC 9| NLTT 15215| NSV 2075| PM 05289-0341| PPM 188143| SAO 132211| SKY# 8855| SV* WR 69| UBV 5309| UGP 117| USNO 812| VVO 242| Wolf 1453| YZ 93 1611| YZC 17 1611| Zkh 71| [RHG95] 930| [SLO58] 19| uvby98 100036395| PLX 1255.00| 2EUVE J0531-03.6| EUVE J0531-03.6| [KSP2003] J053127.17-034032.6| WDS J05314-0336A| TYC 4770-574-1| 2MASS J05312734-0340356| WISEA J053127.91-034059.8| UCAC4 432-009930| StKM 2-412| Gaia DR1 3209938366665770752| WEB 5024| Gaia DR2 3209938366665770752| PM J05314-0340| Karmn J05314-036| HD 36395| HIP 25878, @800490, Gaia DR2 3209938366665770752, 0.0, 82.86754112, -3.686527602, 761.6309016, 0.01798819, 18.60670994, 8.631, M1.5, 3774.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
c2b4c9de-e06d-4cab-a25e-ed3537c9b121, 30 ly, WISEA J154045.67-510139.3, , WISEA J154045.67-510139.3, 2016, Norma, 0.0, none~ ..., Simbad|GaiaDr2, WISEA J154045.67-510139.3|2MASS J15404341-5101357|Gaia DR2 5985290231327158144|UCAC4 195-119117|WISE J154045.65-510139.2| | |, @8707153, Gaia DR2 5985290231327158144, 0.0, 235.1951775, -51.02810131, 1949.461491, 0.049766965, 17.37611131, 85.672, M6.5, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
c5f6488c-1dec-49da-8291-e21eb004457e, 30 ly, HD 50281 A, , HD 50281, 2016, , 0.0, ..., no source identified, GJ 250 A|HD 50281 A|HIP 32984, HD 50281, , 0.0, 103.0727843, -5.173728293, -543.6903471, 0.028971028, 28.52528143, -7.342, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
d81dbf00-c5a5-425a-bad1-a99919ea5e2e, 30 ly, BD-17 588 B, , BD-17 588, 2016, , 0.0, Parallax = 139.7 pm 4.99 in 2006AJ....132.2360H, no source identified, GJ 3192 A|, BD-17 588BC, , 0.0, 45.46242451, -16.59453281, -369.9718434, 0.029098382, 22.38966808, -5.592, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
2cc7cf1c-7f5f-499b-822c-b2d36f4339c4, 30 ly, GJ 273, Luyten's Star, Luyten's Star, 2016, , 0.0, GJ 273 d e: unconfirmed planets 2020A&A...641A..23P, no source identified, GJ 273|HIP 36208, BD+05 1668, , 0.0, 111.8546284, 5.209382702, 571.2323467, 0.04458072, 12.35012413, 17.895, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
53e4a96a-a0dd-4ac4-be73-26ffc2ae3e5e, 30 ly, WISEPA J075108.79-763449.6, , WISEPA J075108.79-763449.6, 2013.2, , 0.0, ..., no source identified, , , , 0.0, 117.78645, -76.580638, -104.8, 2.8, 33.31971399, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
87076f71-e3a4-40a3-bf2d-5ba430c5c067, 30 ly, CD-48 11837 A, , CD-48 11837, 2016, , 0.0, ..., no source identified, GJ 680|HIP 86057, CD-48 11837, , 0.0, 263.807237, -48.67877743, 74.06915624, 0.024321679, 31.57545246, -22.938, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a9ca09b6-68f4-485e-92ab-49b23e75777b, 30 ly, GJ 667 A, , HD 156384, 2016, , 0.0, Hipparcos parallax = 146.29 pm 9.03 2007A&A...474..653V, no source identified, GJ 667 A|HD 156384 A|HIP 84709, HD 156384A, , 0.0, 259.7512527, -34.99779509, 1131.517073, 0.025284708, 23.62633025, 0.0, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
89fcfcc8-cc57-4196-a77c-3851106682ea, 30 ly, HD 102365 A, , HD 102365, 2016, , 0.0, ..., no source identified, GJ 442 A|HD 102365 A|HIP 57443, HD 102365, , 0.0, 176.6205206, -40.49856515, -1530.97051, 0.06000649, 30.40006561, 16.947, G, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
f21b5086-5951-4b56-a118-6a2b0ede92d0, 30 ly, GJ 1230 B, , G 184-19, 2016, , 0.0, 11.712 arcsec delta_I=0.88 2017A&A...597A..47C, no source identified, GJ 1230 B|, GJ 1230 B, , 0.0, 280.2932736, 24.78903472, 498.682947, 0.026168307, 32.43986145, -11.484, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
5d921eaa-b778-4766-ab42-daa9577e6243, 30 ly, WISEA J083011.95+283716.0, , WISEA J083011.95+283716.0, 2017.1, , 0.0, ..., no source identified, , WISEA J083011.95+283716.0, , 0.0, 127.549578, 28.617508, -233.3, 48.6, 36.00441501, 0.0, >, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
5e102d58-279a-40e4-8372-94b05e793de8, 30 ly, LP 655-48, , LP 655-48, 2016, , 0.0, ..., no source identified, , LP 655-48, , 0.0, 70.09847133, -5.501688546, 334.5290855, 0.06435718, 31.79516971, 29.9, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
496795c1-9274-4077-9106-25e3f9f650ff, 30 ly, HD 151288, , HD 151288, 2016, , 0.0, ..., no source identified, GJ 638|HD 151288|HIP 82003, HD 151288, , 0.0, 251.2762477, 33.51092483, -39.93851151, 0.01510882, 32.11847009, -31.812, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
672501f2-58d3-4d1d-a466-f2b561022d5b, 30 ly, GJ 1245 B, , GJ 1245, 2016, , 0.0, ..., no source identified, GJ 1245 B|, GJ 1245 B, , 0.0, 298.4819259, 44.41290616, 349.3630048, 0.056223083, 15.2021792, 5.43, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
92b54b04-1bc0-47a1-bd26-2dce00a18b17, 30 ly, L 143-23, , L 143-23, 2016, Carina, 0.0, none~ ..., Simbad|GaiaDr2, GJ 3618| L 143-23| LHS 288| LTT 3946| [RHG95] 1673| PLX 2511.01| 2MASS J10442131-6112384| Gaia DR2 5254061535097566848| WISEA J104420.75-611218.4| NLTT 25245| LFT 734| |, @3205266, Gaia DR2 5254061535097566848, 0.0, 161.0852755, -61.20263831, -346.207616, 0.05000522, 15.7607535, 155.605, M5.5, 3386.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
4f496f04-4651-49a6-90a2-3cc067d0a9aa, 30 ly, 61 Cyg A, , 61 Cyg, 2016, , 0.0, ..., no source identified, GJ 820 A|HD 201091|HIP 104214, 61 Cyg A, , 0.0, 316.7484793, 38.76386245, 4164.208692, 0.055289943, 11.4057978, -65.82, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
bb67534e-4bb1-4fb6-9220-7318068a8320, 30 ly, SIPS J1259-4336, , , J2000, Centaurus, 0.0, none, Simbad|GaiaDr2, 2MASS J12590470-4336243|SIPS J1259-4336|WISEA J125905.84-433627.2|Gaia DR2 6135947032490329472, @2062660, Gaia DR2 6135947032490329472, 0.0, 194.76987, -43.60678, 1103.6055, -265.35508, 25.26141, 0.0, M8:, 3316.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
776adc48-af67-4a44-983a-d94249efc89d, 30 ly, Gaia DR2 2931461350147936384, , , J2000, Canis Ma, 0.0, none, GaiaDR2, Gaia DR2 2931461350147936384, , Gaia DR2 2931461350147936384, 0.0, 110.68672, -18.37919, -27.87446, -62.77295, 25.00317, 0.0, G, 0.0, true, 1.14916, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
daf2be11-1ed9-430f-8102-dfc0150abd75, 30 ly, 2MASS J03552337+1133437, , 2MASS J03552337+1133437, 2016, Taurus, 0.0, none~ ..., Simbad|GaiaDR2, 2MASS J03552337+1133437|2MUCD 20171|SDSS J035523.48+113339.4|EPIC 210327027|WISEA J035523.53+113337.2|Gaia DR2 3303349202364648320|** BNA 3|WDS J03554+1134AB| | |, @3950011, Gaia DR2 3303349202364648320, 0.0, 58.84840243, 11.55936005, 223.1818359, 0.5935569, 29.8887373, 11.92, L5.5, 1500.0, true, 3.27028, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
3187dee2-284f-4961-aaef-54685704a6d1, 30 ly, 36 Oph B, , 36 Oph, 2016, , 0.0, ..., no source identified, GJ 663 B|HD 155885|HIP 84405, 36 Oph B, , 0.0, 258.8341202, -26.60680662, -498.6001999, 0.12304996, 19.41630839, 0.264, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
2e257cc2-3018-4f62-adab-d203df31c613, 30 ly, G 175-34, , , J2000, Camelopardalis, 0.0, none, Simbad|GaiaDr2, ASCC 176742|2MASS J04311147+5858375|USNO-B1.0 1489-00136092|8pc 181.36A|CCDM J04312+5858A|CSI+58-04268 1|GJ 169.1 A|IDS 04224+5849 A|JP11 5943|LHS 26|NLTT 13373|UBV 4295|USNO 120|USNO 807|Zkh 62|[RHG95] 780|LSPM J0431+5858W|WDS J04312+5858A|Gaia DR2 470826482635704064|IRAS 04268+5852|AKARI-IRC-V1 J0431126+585823|WISE J043113.20+585816.7|UCAC4 745-033846|WISEA J043113.21+585816.7|PM J04311+5858|NAME Stein 2051A|Karmn J04311+589|G 175-34|HIC 21088|HIP 21088|PM 04268+5854|NAME Stein 2051|** STI 2051A, @270532, Gaia DR2 470826482635704064, 0.0, 67.79799, 58.97707, 1300.2, -2049.0, 16.3, 28.8, M4.0Ve, 3245.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
639af1b2-45b6-4d03-ba95-deba14f401ee, 30 ly, WISEP J174124.25+255319.5, , WISEP J174124.25+255319.5, 2000, Hercules, 0.0, none~ ..., Simbad|GaiaDr2, EQ J1741+2553|WISE J174124.25+255319.6|2MASS J17412462+2553343|WISEA J174124.22+255319.2|WISEP J174124.25+255319.5| | |, @7828822, , 0.0, 265.352586, 25.892878, -495.0, 11.0, 15.22165189, 0.0, T9, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
86a63671-a7f4-4cfa-a1ff-f507499b53fd, 30 ly, * pi.03 Ori, Tabit, pi.03 Ori, 2016, Orion, 0.0, none~ ..., Simbad|GaiaDR2, 2MASS J04495040+0657409| PLX 1077| LSPM J0449+0657| TYC 96-1462-1| ASCC 1010229| USNO-B1.0 0969-00046662| * 1 Ori| * pi.03 Ori| 2RE J044951+065736| 2RE J0449+065| BD+06 762| CCDM J04499+0657A| CSI+06 762 1| CSV 100411| Ci 20 306| FK5 1134| GC 5875| GCRV 2837| GEN# +1.00030652| GJ 178| HD 30652| HIC 22449| HIP 22449| HR 1543| IDS 04444+0647 A| IRAS 04471+0652| IRC +10071| JP11 931| LTT 11517| N30 1028| NLTT 14011| NSV 1731| PMC 90-93 758| PPM 148020| RE J0449+065| RE J044950+065733| ROT 683| SAO 112106| SKY# 7512| SPOCS 230| SRS 31134| TD1 3592| UBV 4635| UBV M 10360| USNO 809| YZ 6 1810| Zkh 65| uvby98 100030652| SV* ZI 311| PLX 1077.00| 1ES 0447+06.8| 1RXS J044950.6+065736| 2EUVE J0449+06.9| EUVE J0449+06.9| WDS J04498+0658A| RAVE J044950.4+065741| ** STT 560A| NAME Tabit| WEB 4331| Gaia DR2 3288921720024442496| HD 30652| HIP 22449, @734722, Gaia DR2 3288921720024442496, 1.64, 72.46212402, 6.961331009, 463.9544035, 0.23709324, 26.17561575, 22.411, F6.0, 5980.0, true, 0.77866, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
f34f40ef-bbd8-4049-ba2c-df7dc8e55e7a, 30 ly, GJ 644 C, VB 8, HD 152751, 2016, , 0.0, ..., no source identified, GJ 644 C|, GJ 644 C, , 0.0, 253.8932463, -8.398523023, -813.0375058, 0.06271196, 21.18650948, 14.409, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
bc3280ab-73ac-42ee-a364-67c95d6cbd26, 30 ly, GJ 1151, , G 122-49, 2016, , 0.0, GJ 1151b is a controversial planet: detected by 2021ApJ...919L...9M but not by 2021A&A...649L..12P, no source identified, GJ 1151|, G 122-49, , 0.0, 177.7301638, 48.3730998, -1545.068861, 0.023162248, 26.23498244, -35.325, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
2573d4af-20d0-4778-8488-0eb7315e6eaa, 30 ly, GJ 283 A, , GJ 283, 2016, , 0.0, ..., no source identified, GJ 283 A|, LAWD 25, , 0.0, 115.0919234, -17.41606612, 1138.689892, 0.018136192, 29.83245537, -10.0, D, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
e9a8e577-8bad-4e1a-bf7c-548c579ff57d, 30 ly, 2MASS J18212815+1414010, , 2MASS J18212815+1414010, 2016, , 0.0, ..., no source identified, , 2MASS J18212815+1414010, , 0.0, 275.3683665, 14.23247325, 227.5713583, 0.18187065, 30.47632572, 9.08, L, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
